id,name,reference,status,price,category_id,available_quantity,iva_percentage,iva,total_sold_quantity,total_revenue
462,PECHERA PERRO MEDIANO/ PEQUEÑO DE CUERO,,active,47498.0,5063,0.0,19.0,9024.62,0.0,0.0
2279,PECHERA PERRO REFLECTIVA BONES PURPURA M,,active,82223.0,5063,1.0,19.0,15622.37,0.0,0.0
2278,PECHERA PERRO REFLECTIVA BONES PURPURA S,,active,59340.0,5063,0.0,19.0,11274.6,0.0,0.0
2244,PECHERA PERRO REFLECTIVA BONES PURPURA XS,,active,48738.0,5063,0.0,19.0,9260.22,0.0,0.0
2246,PECHERA PERRO REFLECTIVA BONES ROJO L,,active,95926.0,5063,0.0,19.0,18225.94,0.0,0.0
2245,PECHERA PERRO REFLECTIVE BONES AZUL OSCURO L,,active,90498.0,5063,0.0,19.0,17194.62,0.0,0.0
2273,PECHERA PERRO REFLECTIVE BONES AZUL OSCURO S,,active,55980.0,5063,0.0,19.0,10636.2,0.0,0.0
2247,PECHERA PERRO REFLECTIVE BONES AZUL OSCURO XL,,active,101873.0,5063,0.0,19.0,19355.87,0.0,0.0
2242,PECHERA PERRO REFLECTIVE BONES AZUL OSCURO XS,,active,45895.0,5063,0.0,19.0,8720.05,0.0,0.0
2274,PECHERA PERRO REFLECTIVE BONES AZULOSUCRO M,,active,77569.0,5063,0.0,19.0,14738.11,0.0,0.0
2255,PECHERA PERRO REFLECTIVE BONES HOT PINK L,,active,95926.0,5063,0.0,19.0,18225.94,0.0,0.0
2286,PECHERA PERRO REFLECTIVE BONES HOT PINK M,,active,82223.0,5063,1.0,19.0,15622.37,0.0,0.0
2285,PECHERA PERRO REFLECTIVE BONES HOT PINK S,,active,59340.0,5063,0.0,19.0,11274.6,0.0,0.0
2260,PECHERA PERRO REFLECTIVE BONES HOT PINK XL,,active,101873.0,5063,0.0,19.0,19355.87,0.0,0.0
2254,PECHERA PERRO REFLECTIVE BONES HOT PINK XS,,active,45895.0,5063,0.0,19.0,8720.05,0.0,0.0
2271,PECHERA PERRO REFLECTIVE BONES ROJO S,,active,59340.0,5063,1.0,19.0,11274.6,1.0,58823.529412
2243,PECHERA REFLECTIVE BONES ROJO XS,,active,48738.0,5063,0.0,19.0,9260.22,0.0,0.0
1320,PECHERA TOBY M 4DO,,active,58740.0,5063,-1.0,19.0,11160.6,2.0,117480.0
1321,PECHERA TOBY M 9IL,,active,58740.0,5063,0.0,19.0,11160.6,2.0,117480.0
1318,PECHERA TOBY S 4DO,,active,50336.0,5063,0.0,19.0,9563.84,2.0,100672.0
1319,PECHERA TOBY S 9IL,,active,50336.0,5063,1.0,19.0,9563.84,2.0,100672.0
1316,PECHERA TOBY XS 4DO,,active,41933.0,5063,0.0,19.0,7967.27,2.0,83866.0
1317,PECHERA TOBY XS 9IL,,active,41933.0,5063,1.0,19.0,7967.27,1.0,41933.0
1024,PEINE ANTIPULGAS IMPORTADO,,active,8403.0,5063,1.0,19.0,1596.57,0.0,0.0
2717,PEINE COLA DE RATON ANTIESTATICO,,active,6355.462185,5063,1.0,19.0,1207.54,0.0,0.0
252,PEINE COLORES,,active,11545.0,5063,0.0,19.0,2193.55,0.0,0.0
1750,PEINE DIENTE ROTATORIO GRO 5874,,active,27880.0,5063,0.0,19.0,5297.2,0.0,0.0
2722,PEINE ELITE 7,,active,9179.831933,5063,2.0,19.0,1744.17,0.0,0.0
1797,PEINE ESQUILADOR L GRO 5961,,active,56173.0,5063,0.0,19.0,10672.87,0.0,0.0
1796,PEINE ESQUILADOR S GRO 5960,,active,50295.0,5063,0.0,19.0,9556.05,0.0,0.0
1824,PEINE GATO DOBLE GRO 5792,,active,25080.0,5063,0.0,19.0,4765.2,0.0,0.0
1823,PEINE PARA PULGAS GRO 5788,,active,14866.0,5063,1.0,19.0,2824.54,0.0,0.0
128,"PEINE PIN CORTO 18"" ARTERO",,active,45384.0,5063,0.0,19.0,8622.96,0.0,0.0
129,"PEINE PIN LARGO 18"" ARTERO",,active,47692.0,5063,0.0,19.0,9061.48,0.0,0.0
707,PELOTA 5CM-CUERDA 30 CM CAUCHO,,active,12864.0,5063,0.0,19.0,2444.16,0.0,0.0
708,PELOTA 6CM-CUERDA 30 CM CAUCHO,,active,15209.0,5063,0.0,19.0,2889.71,0.0,0.0
2538,PELOTA BACO,,active,10000.0,5063,2.0,19.0,1900.0,3.0,30000.0
2742,PELOTA CASCABEL,,active,4034.0,5063,33.0,19.0,766.46,7.0,34286.100842
2754,PELOTA CON LUZ Y SONIDO,,active,3781.512605,5063,1.0,19.0,718.49,0.0,0.0
1726,PELOTA DURA CON CUERDA PA6532,,active,17634.0,5063,0.0,19.0,3350.46,0.0,0.0
1727,PELOTA DURA CON CUERDA PA6533,,active,27447.0,5063,1.0,19.0,5214.93,0.0,0.0
1708,PELOTA DURA M PA 6022,,active,8675.0,5063,0.0,19.0,1648.25,0.0,0.0
1709,PELOTA DURA XL PA 6026,,active,27447.0,5063,0.0,19.0,5214.93,0.0,0.0
966,PELOTA ESPACIAL 8.3CMS,,active,18616.0,5063,0.0,19.0,3537.04,1.0,18616.0
2174,PELOTA GIGWIBALL TENNIS M,,active,30380.0,5063,0.0,19.0,5772.2,0.0,0.0
2175,PELOTA GIGWIBALLTENNIS L,,active,39818.0,5063,0.0,19.0,7565.42,1.0,39818.0
118,PELOTA GOMA G,,active,10450.0,5063,0.0,19.0,1985.5,0.0,0.0
2176,PELOTA JUMBALL FOOTBALL,,active,66679.0,5063,1.0,19.0,12669.01,0.0,0.0
92,PELOTA LOCA,,active,20168.0,5063,0.0,19.0,3831.92,2.0,40336.0
709,PELOTA M TENIS 6.5 CMS,,active,5720.0,5063,0.0,19.0,1086.8,0.0,0.0
2622,PELOTA MACIZA PUNTAS MEDIANA,,active,5462.184874,5063,15.0,19.0,1037.82,21.0,144117.647064
102,PELOTA MASTICABLE,,active,6430.0,5063,0.0,19.0,1221.7,0.0,0.0
2537,PELOTA POP,,active,13987.394958,5063,0.0,19.0,2657.61,4.0,55949.579832
119,PELOTA STING GRANDE,,active,17016.0,5063,0.0,19.0,3233.04,0.0,0.0
943,PELOTA YOGO YOGO 7 CMS,,active,15850.0,5063,0.0,19.0,3011.5,0.0,0.0
1022,PELOTA YOGO YOGO 8.5CMS TACHES,,active,20038.0,5063,0.0,19.0,3807.22,0.0,0.0
944,PELOTA YOGO YOGO 8CMS,,active,18607.0,5063,0.0,19.0,3535.33,0.0,0.0
2530,PELUCHE CHILLON HUEVO PAN TORTILLA,,active,7059.0,5063,0.0,19.0,1341.21,3.0,21177.0
2514,PELUCHE DE HALAR,,active,35294.0,5063,2.0,19.0,6705.86,5.0,176470.0
2505,PELUCHE DOCENA,,active,4524.0,5063,0.0,19.0,859.56,0.0,0.0
2508,PELUCHE PARA MASCOTA - GRIS,,active,18099.0,5063,0.0,19.0,3438.81,0.0,0.0
2506,PELUCHE PARA MASCOTA - RUEDA,,active,18099.0,5063,0.0,19.0,3438.81,0.0,0.0
2493,PELUCHE PARA MASCOTA - UNICORNIO,,active,32320.0,5063,1.0,19.0,6140.8,0.0,0.0
2494,PELUCHE TORTUGA,,active,13109.0,5063,0.0,19.0,2490.71,2.0,26218.0
596,PELUCHE X210,,active,13316.0,5063,0.0,19.0,2530.04,0.0,0.0
592,PELUCHES X12,,active,4538.0,5063,0.0,19.0,862.22,3.0,13614.0
463,PERCHERO MADERA CUADRADO,,active,25210.0,5063,2.0,19.0,4789.9,0.0,0.0
461,PERCHERO MADERA HUESO,,active,22689.0,5063,6.0,19.0,4310.91,0.0,0.0
60,PERFUME BABY 90 ML ARTERO,,inactive,60763.0,5063,0.0,19.0,11544.97,0.0,0.0
59,PERFUME CLASSIC 90 ML ARTERO,,inactive,60763.0,5063,0.0,19.0,11544.97,0.0,0.0
449,PERRO BOSTON TERRIER BLANCO,,active,132615.0,5063,0.0,19.0,25196.85,0.0,0.0
1080,PESCADOS CON CATNIP M,,active,8000.0,5063,0.0,19.0,1520.0,0.0,0.0
508,PET HARNESS TALLA L,,active,43866.0,5063,2.0,19.0,8334.54,11.0,482526.0
498,PET HARNESS TALLA M,,active,40756.0,5063,3.0,19.0,7743.64,9.0,366804.0
488,PET HARNESS TALLA S,,active,34622.0,5063,3.0,19.0,6578.18,8.0,276976.0
516,PET HARNESS TALLA XL,,active,46975.0,5063,2.0,19.0,8925.25,7.0,328825.0
2617,PET HARNESS XS,,active,31537.815126,5063,4.0,19.0,5992.18,5.0,157689.07563
2226,PETSTAGES GATO CUDDLE PAL KITTY,,active,29686.0,5063,0.0,19.0,5640.34,0.0,0.0
1098,PETSTAGES PERRO ZANAHORIA PORTAPASABOCAS,,active,38497.0,5063,1.0,19.0,7314.43,0.0,0.0
1395,PICADA DESHIDRATADA X 80 GR,,active,4907.0,5063,0.0,5.0,245.35,0.0,0.0
1648,PINK LED ADJUSTABLE AIR MESH HARNESS LARGE,,active,66549.0,5063,0.0,19.0,12644.31,0.0,0.0
1647,PINK LED ADJUSTABLE AIR MESH HARNESS MEDIUM,,active,61645.0,5063,0.0,19.0,11712.55,0.0,0.0
1646,PINK LED ADJUSTABLE AIR MESH HARNESS SMALL,,active,47233.0,5063,0.0,19.0,8974.27,0.0,0.0
1639,PINK LED COLLAR EXTRA SMALL,,active,26572.0,5063,0.0,19.0,5048.68,0.0,0.0
1642,PINK LED COLLAR LARGE,,active,36592.0,5063,0.0,19.0,6952.48,0.0,0.0
1641,PINK LED COLLAR MEDIUM,,active,30916.0,5063,0.0,19.0,5874.04,0.0,0.0
1640,PINK LED COLLAR SMALL,,active,28551.0,5063,0.0,19.0,5424.69,0.0,0.0
1643,PINK LED LEASH EXTRA SMALL,,active,30089.0,5063,0.0,19.0,5716.91,0.0,0.0
1645,PINK LED LEASH LARGE,,active,46879.0,5063,1.0,19.0,8907.01,1.0,46879.0
1644,PINK LED LEASH SAMLL,,active,41321.0,5063,0.0,19.0,7850.99,0.0,0.0
2148,PLACA IDENT ALUMINIO GOMA AZUL,,active,46218.0,5063,0.0,19.0,8781.42,1.0,46218.0
2676,PLACA IDENT BORDER COLLIE FRIENDS,,active,43949.579832,5063,0.0,19.0,8350.42,1.0,43949.579832
2138,PLACA IDENT BULLDOG FRANCES MARRON,,active,43955.0,5063,2.0,19.0,8351.45,0.0,0.0
2059,PLACA IDENT BULLODOG FRANCEZ NEGRO,,active,43955.0,5063,0.0,19.0,8351.45,2.0,84033.613446
2156,PLACA IDENT CIRCULO ALUMINIO GOMA AZUL,,active,46218.0,5063,1.0,19.0,8781.42,0.0,0.0
2154,PLACA IDENT CIRCULO ALUMINIO GOMA ROJO,,active,46218.0,5063,0.0,19.0,8781.42,1.0,46218.0
2155,PLACA IDENT CIRCULO ALUMINIO GOMA ROSA,,active,46218.0,5063,1.0,19.0,8781.42,0.0,0.0
2157,PLACA IDENT CIRCULO ALUMINIO GOMA VIOLETA,,active,46218.0,5063,0.0,19.0,8781.42,1.0,46218.0
2085,PLACA IDENT CIRCULO GRANDE ALUMINIO AZUL BASIC,,active,29412.0,5063,2.0,19.0,5588.28,0.0,0.0
2127,PLACA IDENT CIRCULO GRANDE ALUMINIO CELESTE BASIC,,active,29412.0,5063,4.0,19.0,5588.28,0.0,0.0
2083,PLACA IDENT CIRCULO GRANDE ALUMINIO CROMADO BASIC,,active,46218.0,5063,3.0,19.0,8781.42,0.0,0.0
2084,PLACA IDENT CIRCULO GRANDE ALUMINIO DORADO BASIC,,active,50420.0,5063,1.0,19.0,9579.8,3.0,142856.80672300002
2129,PLACA IDENT CIRCULO GRANDE ALUMINIO GRIS BASIC,,active,29412.0,5063,3.0,19.0,5588.28,0.0,0.0
2345,PLACA IDENT CIRCULO GRANDE ALUMINIO MORADO BASIC,,active,29411.764706,5063,0.0,19.0,5588.24,0.0,0.0
2128,PLACA IDENT CIRCULO GRANDE ALUMINIO MORADO BASIC,,active,29412.0,5063,3.0,19.0,5588.28,0.0,0.0
2107,PLACA IDENT CIRCULO GRANDE ALUMINIO NEGRO BASIC,,active,29412.0,5063,3.0,19.0,5588.28,0.0,0.0
2087,PLACA IDENT CIRCULO GRANDE ALUMINIO ROJO BASIC,,active,29412.0,5063,1.0,19.0,5588.28,0.0,0.0
2086,PLACA IDENT CIRCULO GRANDE ALUMINIO ROSA BASIC,,active,29412.0,5063,3.0,19.0,5588.28,0.0,0.0
2113,PLACA IDENT CIRCULO GRANDE ALUMINIO VERDE BASIC,,active,29412.0,5063,1.0,19.0,5588.28,0.0,0.0
2080,PLACA IDENT CIRCULO PEQUEÑO ALUMINIO AZUL BASIC,,active,21008.0,5063,2.0,19.0,3991.52,1.0,21008.0
2124,PLACA IDENT CIRCULO PEQUEÑO ALUMINIO CELESTE BASIC,,active,21008.0,5063,0.0,19.0,3991.52,3.0,63024.0
2126,PLACA IDENT CIRCULO PEQUEÑO ALUMINIO GRIS BASIC,,active,21008.0,5063,0.0,19.0,3991.52,2.0,46218.084034
2125,PLACA IDENT CIRCULO PEQUEÑO ALUMINIO MORADO BASIC,,active,21008.0,5063,0.0,19.0,3991.52,1.0,21008.0
2106,PLACA IDENT CIRCULO PEQUEÑO ALUMINIO NEGRO BASIC,,active,21008.0,5063,0.0,19.0,3991.52,3.0,63024.0
2082,PLACA IDENT CIRCULO PEQUEÑO ALUMINIO ROJO BASIC,,active,21008.0,5063,1.0,19.0,3991.52,0.0,0.0
2081,PLACA IDENT CIRCULO PEQUEÑO ALUMINIO ROSA BASIC,,active,21008.0,5063,0.0,19.0,3991.52,2.0,42016.0
2112,PLACA IDENT CIRCULO PEQUEÑO ALUMINIO VERDE BASIC,,active,21008.0,5063,1.0,19.0,3991.52,1.0,21008.0
2063,PLACA IDENT CIRCULO PEQUEÑO FUCSIA CORAZON GLAM,,active,82740.0,5063,2.0,19.0,15720.6,0.0,0.0
2061,PLACA IDENT CIRCULO PEQUEÑO FUCSIA CORONA GLAM,,active,82740.0,5063,2.0,19.0,15720.6,0.0,0.0
2066,PLACA IDENT CIRCULO PEQUEÑO FUCSIA HUESO GLAM,,active,82740.0,5063,1.0,19.0,15720.6,0.0,0.0
2064,PLACA IDENT CIRCULO PEQUEÑO FUCSIA PATA GLAM,,active,82740.0,5063,1.0,19.0,15720.6,0.0,0.0
2079,PLACA IDENT CIRCULO PEQUEÑO LATON DORADO BASIC,,active,26503.0,5063,1.0,19.0,5035.57,1.0,26503.0
2062,PLACA IDENT CIRCULO PEQUEÑO NEGRO CORAZON GLAM,,active,82740.0,5063,2.0,19.0,15720.6,0.0,0.0
2067,PLACA IDENT CIRCULO PEQUEÑO NEGRO HUESO GLAM,,active,82740.0,5063,1.0,19.0,15720.6,0.0,0.0
2152,PLACA IDENT CORAZON ALUMINIO GOMA AZUL,,active,46218.0,5063,1.0,19.0,8781.42,0.0,0.0
2150,PLACA IDENT CORAZON ALUMINIO GOMA ROJO,,active,46218.0,5063,1.0,19.0,8781.42,0.0,0.0
2151,PLACA IDENT CORAZON ALUMINIO GOMA ROSA,,active,46218.0,5063,0.0,19.0,8781.42,0.0,0.0
2153,PLACA IDENT CORAZON ALUMINIO GOMA VIOLETA,,active,46218.0,5063,0.0,19.0,8781.42,0.0,0.0
2095,PLACA IDENT CORAZON GRANDE ALUMINIO AZUL BASIC,,active,29412.0,5063,2.0,19.0,5588.28,0.0,0.0
2130,PLACA IDENT CORAZON GRANDE ALUMINIO CELESTE BASIC,,active,29412.0,5063,3.0,19.0,5588.28,0.0,0.0
2132,PLACA IDENT CORAZON GRANDE ALUMINIO GRIS BASIC,,active,29412.0,5063,2.0,19.0,5588.28,1.0,29412.0
2131,PLACA IDENT CORAZON GRANDE ALUMINIO MORADO BASIC,,active,29412.0,5063,0.0,19.0,5588.28,1.0,29412.0
2109,PLACA IDENT CORAZON GRANDE ALUMINIO NEGRO BASIC,,active,29412.0,5063,3.0,19.0,5588.28,0.0,0.0
2097,PLACA IDENT CORAZON GRANDE ALUMINIO ROJO BASIC,,active,29412.0,5063,0.0,19.0,5588.28,1.0,29412.0
2096,PLACA IDENT CORAZON GRANDE ALUMINIO ROSA BASIC,,active,29412.0,5063,0.0,19.0,5588.28,4.0,117648.0
2115,PLACA IDENT CORAZON GRANDE ALUMINIO VERDE BASIC,,active,29412.0,5063,3.0,19.0,5588.28,0.0,0.0
2093,PLACA IDENT CORAZON GRANDE LATON CROMADO BASIC,,active,20685.0,5063,1.0,19.0,3930.15,0.0,0.0
2094,PLACA IDENT CORAZON GRANDE LATON DORADO BASIC,,active,26503.0,5063,0.0,19.0,5035.57,0.0,0.0
2090,PLACA IDENT CORAZON PEQUEÑO ALUMINIO AZUL BASIC,,active,21008.0,5063,1.0,19.0,3991.52,1.0,21008.0
2133,PLACA IDENT CORAZON PEQUEÑO ALUMINIO CELESTE BASIC,,active,21008.0,5063,1.0,19.0,3991.52,3.0,63024.0
2135,PLACA IDENT CORAZON PEQUEÑO ALUMINIO GRIS BASIC,,active,21008.0,5063,0.0,19.0,3991.52,2.0,42016.0
2134,PLACA IDENT CORAZON PEQUEÑO ALUMINIO MORADO BASIC,,active,21008.0,5063,0.0,19.0,3991.52,3.0,63024.0
2108,PLACA IDENT CORAZON PEQUEÑO ALUMINIO NEGRO BASIC,,active,21008.0,5063,2.0,19.0,3991.52,0.0,0.0
2092,PLACA IDENT CORAZON PEQUEÑO ALUMINIO ROJO BASIC,,active,21008.0,5063,2.0,19.0,3991.52,1.0,21008.0
2091,PLACA IDENT CORAZON PEQUEÑO ALUMINIO ROSA BASIC,,active,21008.0,5063,0.0,19.0,3991.52,3.0,63024.0
2114,PLACA IDENT CORAZON PEQUEÑO ALUMINIO VERDE BASIC,,active,21008.0,5063,2.0,19.0,3991.52,0.0,0.0
2088,PLACA IDENT CORAZON PEQUEÑO LATON CROMADOS BASIC,,active,25210.084034,5063,2.0,19.0,4789.92,0.0,0.0
2089,PLACA IDENT CORAZON PEQUEÑO LATON DORADO BASIC,,active,26890.756303,5063,1.0,19.0,5109.24,1.0,26503.0
2116,PLACA IDENT GRAN DANES BLANCO Y NEGRO,,active,43955.0,5063,1.0,19.0,8351.45,0.0,0.0
2102,PLACA IDENT HUESO ALFAJOR GRANDE BRONX,,active,43955.0,5063,1.0,19.0,8351.45,0.0,0.0
2146,PLACA IDENT HUESO ALUMINIO GOMA ROJO,,active,46218.0,5063,0.0,19.0,8781.42,0.0,0.0
2147,PLACA IDENT HUESO ALUMINIO GOMA ROSA,,active,46218.0,5063,0.0,19.0,8781.42,0.0,0.0
2149,PLACA IDENT HUESO ALUMINIO GOMA VIOLETA,,active,46218.0,5063,1.0,19.0,8781.42,0.0,0.0
2100,PLACA IDENT HUESO CUADROS GRANDE BRONX,,active,43955.0,5063,1.0,19.0,8351.45,0.0,0.0
2057,PLACA IDENT HUESO CUADROS XL BRONX,,active,43955.0,5063,1.0,19.0,8351.45,0.0,0.0
2075,PLACA IDENT HUESO GRANDE ALUMINIO AZUL BASIC,,active,25210.0,5063,1.0,19.0,4789.9,2.0,50420.0
2121,PLACA IDENT HUESO GRANDE ALUMINIO CELESTE BASIC,,active,25210.0,5063,2.0,19.0,4789.9,1.0,25210.0
2123,PLACA IDENT HUESO GRANDE ALUMINIO GRIS BASIC,,active,25210.0,5063,0.0,19.0,4789.9,2.0,50420.0
2122,PLACA IDENT HUESO GRANDE ALUMINIO MORADO BASIC,,active,25210.0,5063,0.0,19.0,4789.9,0.0,0.0
2105,PLACA IDENT HUESO GRANDE ALUMINIO NEGRO BASIC,,active,25210.0,5063,0.0,19.0,4789.9,1.0,25210.0
2077,PLACA IDENT HUESO GRANDE ALUMINIO ROJO BASIC,,active,25210.0,5063,0.0,19.0,4789.9,3.0,79831.764706
2076,PLACA IDENT HUESO GRANDE ALUMINIO ROSA BASIC,,active,25210.0,5063,0.0,19.0,4789.9,3.0,75630.0
2111,PLACA IDENT HUESO GRANDE ALUMINIO VERDE BASIC,,active,25210.0,5063,1.0,19.0,4789.9,3.0,75630.0
2054,PLACA IDENT HUESO GRANDE AZUL CAMUFLADO,,active,49127.0,5063,0.0,19.0,9334.13,0.0,0.0
2073,PLACA IDENT HUESO GRANDE LATON CROMADO BASIC,,active,29411.764706,5063,0.0,19.0,5588.24,3.0,79508.529412
2074,PLACA IDENT HUESO GRANDE LATON DORADO BASIC,,active,29411.764706,5063,1.0,19.0,5588.24,1.0,29411.764706
2050,PLACA IDENT HUESO GRANDE ROJO BASIC HM,,active,29734.0,5063,1.0,19.0,5649.46,0.0,0.0
2056,PLACA IDENT HUESO GRANDE ROSA CAMUFLADO,,active,49127.0,5063,1.0,19.0,9334.13,0.0,0.0
2055,PLACA IDENT HUESO GRANDE VERDE CAMUFLADO,,active,49127.0,5063,1.0,19.0,9334.13,0.0,0.0
2098,PLACA IDENT HUESO LLANTA GRANDE BRONX,,active,43955.0,5063,1.0,19.0,8351.45,0.0,0.0
2103,PLACA IDENT HUESO LLANTA XL BRONX,,active,43955.0,5063,1.0,19.0,8351.45,0.0,0.0
2070,PLACA IDENT HUESO PEQUEÑO ALUMINIO AZUL BASIC,,active,21008.0,5063,0.0,19.0,3991.52,1.0,21008.0
2119,PLACA IDENT HUESO PEQUEÑO ALUMINIO CELESTE BASIC,,active,21008.0,5063,0.0,19.0,3991.52,1.0,21008.0
2120,PLACA IDENT HUESO PEQUEÑO ALUMINIO GRIS BASIC,,active,21008.0,5063,1.0,19.0,3991.52,0.0,0.0
2118,PLACA IDENT HUESO PEQUEÑO ALUMINIO MORADO BASIC,,active,21008.0,5063,0.0,19.0,3991.52,3.0,63024.0
2104,PLACA IDENT HUESO PEQUEÑO ALUMINIO NEGRO BASIC,,active,21008.0,5063,1.0,19.0,3991.52,2.0,42016.0
2072,PLACA IDENT HUESO PEQUEÑO ALUMINIO ROJO BASIC,,active,21008.0,5063,1.0,19.0,3991.52,1.0,21008.0
2071,PLACA IDENT HUESO PEQUEÑO ALUMINIO ROSA BASIC,,active,21008.0,5063,0.0,19.0,3991.52,3.0,63024.0
2110,PLACA IDENT HUESO PEQUEÑO ALUMINIO VERDE BASIC,,active,21008.0,5063,1.0,19.0,3991.52,0.0,0.0
2068,PLACA IDENT HUESO PEQUEÑO LATON CROMADO BASIC,,active,25210.084034,5063,0.0,19.0,4789.92,3.0,75630.252102
2069,PLACA IDENT HUESO PEQUEÑO LATON DORADO BASIC,,active,29411.764706,5063,0.0,19.0,5588.24,2.0,51713.084034
2099,PLACA IDENT HUESO RALLAS GRANDE BRONX,,active,43955.0,5063,1.0,19.0,8351.45,0.0,0.0
2101,PLACA IDENT HUESO REMACHES GRADE BRONX,,active,43955.0,5063,1.0,19.0,8351.45,0.0,0.0
2140,PLACA IDENT HUESO XL ALUMINIO AZUL BASIC,,active,29412.0,5063,0.0,19.0,5588.28,2.0,58824.0
2144,PLACA IDENT HUESO XL ALUMINIO NEGRO BASIC,,active,29412.0,5063,1.0,19.0,5588.28,2.0,58824.0
2141,PLACA IDENT HUESO XL ALUMINIO ROJO BASIC,,active,29412.0,5063,1.0,19.0,5588.28,1.0,29412.0
2142,PLACA IDENT HUESO XL ALUMINIO ROSA BASIC,,active,29412.0,5063,0.0,19.0,5588.28,1.0,29412.0
2143,PLACA IDENT HUESO XL ALUMINIO VIOLETA BASIC,,active,29412.0,5063,0.0,19.0,5588.28,4.0,113446.084034
2051,PLACA IDENT HUESO XL AZUL CAMUFLADO,,active,49127.0,5063,1.0,19.0,9334.13,0.0,0.0
2058,PLACA IDENT HUESO XL FUTURISTICO BRONX,,active,43955.0,5063,0.0,19.0,8351.45,0.0,0.0
2139,PLACA IDENT HUESO XL LATON CROMADO BASIC,,active,29411.764706,5063,0.0,19.0,5588.24,2.0,55914.764706
2145,PLACA IDENT HUESO XL LATON DORADO BASIC,,active,29832.0,5063,0.0,19.0,5668.08,2.0,67226.890756
2053,PLACA IDENT HUESO XL ROSA CAMUFLADO,,active,49127.0,5063,1.0,19.0,9334.13,0.0,0.0
2052,PLACA IDENT HUESO XL VERDE CAMUFLADO,,active,49127.0,5063,1.0,19.0,9334.13,0.0,0.0
2117,PLACA IDENT MILITAR PEQUEÑO LATON CROMADO BASIC,,active,25210.084034,5063,0.0,19.0,4789.92,2.0,41370.0
2136,PLACA IDENT SHIH TZU BLANCO Y NEGRO,,active,43955.0,5063,0.0,19.0,8351.45,1.0,46218.487395
2137,PLACA IDENT SHIH TZU BLANCO Y ORO,,active,43955.0,5063,1.0,19.0,8351.45,0.0,0.0
2060,PLACA INDENT BULLDOG FRANCES BLANCO Y NEGRO,,active,43955.0,5063,0.0,19.0,8351.45,0.0,0.0
2078,PLACA INDENT CIRCULO PEQUEÑO LATON CROMADO BASIC,,active,25210.084034,5063,0.0,19.0,4789.92,1.0,25210.084034
2065,PLACA INDENT CIRCULO PEQUEÑO NEGRO PATA,,active,82740.0,5063,1.0,19.0,15720.6,0.0,0.0
627,PLATO FLOR,,active,9250.0,5063,0.0,19.0,1757.5,0.0,0.0
2371,PLATO PARA MASCOTA,,active,10924.0,5063,0.0,19.0,2075.56,0.0,0.0
2740,POLLO CON SONIDO 17 CMS,,active,2269.0,5063,66.0,19.0,431.11,4.0,8739.680672
2718,POLVO HEMOSTATICO SHEMBAO,,active,28246.218487,5063,1.0,19.0,5366.78,0.0,0.0
2337,PONCHERA REDONDA GRANDE 0012,,active,3600.0,5063,1.0,19.0,684.0,0.0,0.0
250,PORTA BOLSA,,active,11345.0,5063,4.0,19.0,2155.55,2.0,22690.0
49,PORTABOLSA CHIC,,active,14068.0,5063,0.0,19.0,2672.92,0.0,0.0
50,PORTABOLSA MINI,,active,13549.0,5063,2.0,19.0,2574.31,1.0,12605.042017
1422,PQ TENDON DE RES * 5 UNID,,active,11428.0,5063,0.0,5.0,571.4,0.0,0.0
2171,PRETTY EYES - LIMPIADOR PARA OJOS 250 ML ARTERO,,inactive,55592.0,5063,0.0,19.0,10562.48,0.0,0.0
2160,PRICKLES CACTUS WITH CACTUS,,active,63077.0,5063,0.0,19.0,11984.63,0.0,0.0
2161,PRICKLES SPACESHIP WITH ALIEN,,active,63077.0,5063,0.0,19.0,11984.63,0.0,0.0
1616,PRISMA CAT COLLAR,,active,23193.0,5063,0.0,19.0,4406.67,0.0,0.0
1613,PRISMA COLLAR EXTRA SMALL,,active,26572.0,5063,0.0,19.0,5048.68,0.0,0.0
1612,PRISMA COLLAR SMALL,,active,38926.0,5063,0.0,19.0,7395.94,0.0,0.0
1615,PRISMA LEASH EXTRA SMALL,,active,30089.0,5063,0.0,19.0,5716.91,0.0,0.0
1614,PRISMA LEASH SMALL,,active,62454.0,5063,1.0,19.0,11866.26,0.0,0.0
1114,PRO PLAN CAT AD X 3 KG,,inactive,119014.0,5063,0.0,5.0,5950.7,0.0,0.0
80,PRO PLAN CAT SENSITIVE X 3KG,,inactive,155917.0,5063,0.0,5.0,7795.85,0.0,0.0
1115,PRO PLAN CAT SENSITIVE X 3KG,,inactive,155917.0,5063,0.0,5.0,7795.85,0.0,0.0
1116,PRO PLAN CAT URINARY X 1 KILO,,inactive,60400.0,5063,0.0,5.0,3020.0,0.0,0.0
266,PROTECTOR CARRO,,inactive,122053.0,5063,0.0,19.0,23190.07,0.0,0.0
2723,PROTECTOR DE OIDOS PARA MASCOTAS,,active,12004.201681,5063,1.0,19.0,2280.8,0.0,0.0
1185,PROTECTOR SILLA TRASERA TRIP,,inactive,151176.0,5063,0.0,19.0,28723.44,0.0,0.0
17,PULIDOR DE UÑAS KIT 120 V OSTER,,active,213846.0,5063,1.0,19.0,40630.74,0.0,0.0
2734,PULMON X 200 GR,,active,15824.0,5063,4.0,5.0,791.2,0.0,0.0
2654,PULMON X 60 GR,,active,5047.619048,5063,1.0,5.0,252.38,8.0,40380.952384
